rally_uid,actionId,pointId,serverGetPoint
18203,11,2,0.5701789394326537
18206,4,9,0.4098948724987266
18210,6,0,0.5866833370046821
18213,10,6,0.4534831589502268
18216,13,0,0.6142518473745234
18219,1,8,0.4281994115197336
18222,11,2,0.6015675741397578
18225,11,2,0.5079395068306217
18228,1,0,0.4303926534100231
18232,11,5,0.5885719760254546
18236,1,5,0.4989646200380054
18238,11,2,0.5329664072023759
18242,13,8,0.6917926027089928
18245,1,8,0.5539465703836863
18248,13,0,0.4869848644736371
18252,11,2,0.5142268255348372
18256,6,0,0.4171828112898568
18258,7,5,0.455701547953451
18261,7,2,0.6572659816595295
18264,13,8,0.6502883346856541
18267,1,8,0.4420005455484322
18271,6,8,0.4182539766832146
18275,1,8,0.3596713671194295
18278,11,2,0.595279617453977
18282,8,9,0.6279627771379047
18286,13,8,0.3346778047773043
18290,11,2,0.5405173372659744
18294,13,0,0.6464542543072421
18297,13,0,0.4940684124950548
18301,5,9,0.4403240803033999
18304,0,0,0.6369653313866427
18307,14,0,0.5078811778667043
18310,4,9,0.5904635957443476
18314,1,9,0.6429012161626257
18318,1,9,0.5147169127682305
18321,4,8,0.649757317360877
18325,1,9,0.6803654968836881
18328,4,8,0.618501846838138
18332,1,9,0.4521432508212588
18335,1,9,0.4972681800277624
18339,1,9,0.5032212482962513
18347,1,9,0.4716981580583115
18350,5,9,0.4007185372663687
18354,13,0,0.7540773246071554
18357,4,9,0.6226002958124357
18360,13,0,0.5656319853758472
18364,1,9,0.5681713525879916
18367,1,9,0.4809459049845697
18368,1,5,0.4125881614993925
18371,10,5,0.5062423758458683
18374,2,8,0.5321177541231602
18378,10,5,0.4913197337102553
18382,2,0,0.3828681081228191
18386,2,5,0.5222804162044941
18389,2,0,0.3972258150757002
18392,13,0,0.5767047722711401
18394,1,5,0.5437380107763097
18397,10,5,0.5997866951792633
18401,2,5,0.3524334897780673
18405,10,5,0.4393099505632772
18408,10,2,0.5352831936106169
18411,10,2,0.5504747005727209
18413,6,5,0.6014377737820139
18416,2,5,0.4490984004233162
18420,2,8,0.3700023161815561
18424,1,5,0.4760910224757634
18428,2,5,0.6995352249387449
18432,13,0,0.2856799853779028
18435,10,5,0.5440231802117433
18439,10,5,0.4504053196537556
18442,10,5,0.5308938164601624
18446,2,8,0.5465110534368388
18447,2,9,0.3897898801197506
18451,2,8,0.5895958583091933
18454,2,5,0.3830044778302743
18458,2,0,0.3759136493894123
18461,2,9,0.5625207175931723
18465,1,5,0.5131513438600726
18467,10,2,0.5870613997699862
18470,10,5,0.6541210801830712
18474,1,5,0.4748111463740549
18477,13,0,0.6607781959971724
18481,10,5,0.5443106901107622
18483,12,6,0.4843056061451329
18486,3,7,0.3320631011616435
18490,1,4,0.4373076890356185
18494,12,6,0.4218568647846972
18497,12,0,0.6140257096977836
18500,14,0,0.6091448219368709
18501,12,6,0.4493615666261948
18504,10,6,0.5740066475165652
18507,7,6,0.5963212842218658
18510,12,5,0.3885755527609414
18513,12,6,0.4294788293559475
18515,12,7,0.4616715059182051
18518,12,6,0.3152702213650741
18521,12,6,0.4373596541734679
18524,10,6,0.662538814916735
18527,3,9,0.5414547823170788
18530,13,0,0.6366471445902893
18533,7,9,0.6748397619811636
18536,7,9,0.5485034961133334
18540,13,0,0.641197173350317
18543,4,9,0.4947649829003429
18546,11,8,0.5151766834155131
18548,0,0,0.6776131437381911
18551,13,7,0.4976138592707785
18554,11,8,0.5839255682272934
18558,1,9,0.4574232082295108
18561,7,7,0.5694616171801504
18564,11,2,0.5600386928618369
18566,4,9,0.6860378932008592
18569,11,4,0.4874660488976264
18572,11,2,0.6637808184511619
18576,0,0,0.4032982526462726
18579,4,7,0.4571199281562485
18583,7,5,0.5140261872570893
18586,1,9,0.5969077134075834
18589,11,8,0.5836846978215949
18593,11,2,0.4508360709883507
18596,11,4,0.3624460160692702
18599,1,9,0.4663537324017916
18603,11,2,0.4981711528513929
18606,11,4,0.5589354145656682
18608,5,0,0.4205569709224417
18612,10,5,0.5023566079352159
18616,10,9,0.4313924585255331
18620,2,8,0.5133024357786192
18623,1,7,0.5565851800860162
18624,2,8,0.5289009312050843
18627,7,9,0.4625856513493007
18630,1,8,0.524114876401027
18634,2,0,0.4686022390995534
18638,10,9,0.4718897337003221
18641,1,5,0.5293033973017988
18644,10,9,0.5766811439142459
18648,2,8,0.4415414182876356
18652,13,8,0.5128368019627781
18656,2,9,0.5974420781170862
18659,2,0,0.6025738664886992
18663,1,8,0.5512828759748696
18666,10,8,0.6305295898940574
18672,13,8,0.3716032633887717
18676,2,8,0.6315959625526403
18679,13,8,0.5622789507930586
18682,7,9,0.5781013322654147
18683,7,2,0.6177319281995184
18687,1,5,0.6103425725469619
18691,10,5,0.7488465172836625
18695,4,5,0.6227208120651322
18697,11,5,0.4840814164644857
18701,1,5,0.5460294215760106
18705,11,5,0.5013971264735989
18708,10,5,0.5340667027583417
18711,11,2,0.5840941297212656
18714,11,5,0.5397051757418554
18716,2,0,0.6097530992290824
18720,11,2,0.6391267927517708
18723,11,5,0.4978389085736216
18727,10,5,0.42609265857113
18731,6,5,0.4441232782423012
18732,1,5,0.4897114572209377
18736,13,0,0.574334488663849
18740,11,2,0.4639504575822397
18743,10,5,0.589015187153569
18747,1,5,0.5731522678289158
18751,2,0,0.4991889136285459
18755,6,5,0.5877849829421912
18759,1,5,0.5762886729384428
18760,13,0,0.6211796716043336
18763,1,5,0.4014990875589254
18767,13,8,0.6791632132731439
18770,11,5,0.4352564913529866
18773,1,8,0.4956856546941102
18776,13,0,0.457094799120122
18779,1,9,0.547554510396921
18783,6,0,0.4675653999722722
18786,0,0,0.5518337944854914
18790,1,8,0.404286413231256
18793,6,0,0.4102804090149464
18796,10,8,0.6517670757322226
18800,10,9,0.536448572438026
18803,1,9,0.5751422349563913
18807,1,9,0.5122700160609623
18811,10,9,0.6184898061084398
18815,6,8,0.5901748061410729
18818,13,0,0.3934201865820611
18822,6,9,0.6071710829431355
18826,10,9,0.7516044356206331
18830,6,8,0.6392516602919904
18833,6,0,0.5619136912316516
18836,6,0,0.447317241952044
18843,6,0,0.4285146763081142
18846,1,9,0.5932214153574817
18849,4,9,0.4786324572460613
18853,13,8,0.4974943732058172
18857,7,9,0.6004073746682447
18858,10,9,0.6198920477411262
18862,0,0,0.6800494539786988
18865,13,0,0.3710704529618263
18869,10,5,0.4521939210954833
18876,6,6,0.3991230164922334
18879,9,5,0.4475004063349722
18882,10,4,0.6296639946352203
18886,9,9,0.600816072214095
18890,10,4,0.4304955312617488
18894,0,0,0.4346442249015661
18898,1,8,0.5970312940313792
18901,13,8,0.4877201454269411
18904,7,4,0.6413656097147169
18907,1,7,0.5488657801401999
18911,5,7,0.510927257799304
18914,6,7,0.414131937008271
18917,1,4,0.4720934855706604
18920,1,6,0.4627925799761861
18924,1,0,0.4798819156309364
18928,10,6,0.5828369379618098
18932,1,9,0.3306666482937594
18936,13,0,0.6403958834043697
18940,5,0,0.6246159057319551
18943,1,6,0.5156481320463975
18944,11,9,0.4347593922150685
18948,1,8,0.3984248819896616
18955,1,8,0.5513702191195134
18958,13,0,0.567151161352848
18959,7,8,0.7192510910142549
18962,13,8,0.5288092206212298
18965,11,9,0.640263143741617
18968,6,8,0.7280818313626094
18972,1,8,0.5853864631714634
18973,1,7,0.3901547459003029
18977,13,7,0.6036767920211753
18981,14,0,0.4472972307239779
18985,1,7,0.5326351098807358
18989,1,0,0.5789928301003459
18992,1,7,0.657016980609671
18995,13,0,0.5005960823820099
18998,1,7,0.4884399361861098
19002,1,7,0.4683621982918139
19006,0,0,0.612243713118029
19009,1,7,0.5631667727740817
19010,5,7,0.3016422255446421
19014,1,0,0.6157073243144072
19018,7,9,0.579415892047606
19021,1,9,0.4689819017551461
19024,10,6,0.6223618893005929
19028,5,0,0.6393395471651585
19029,0,0,0.4739366558085879
19030,10,5,0.5749211268857302
19033,13,0,0.4665340189374947
19037,13,5,0.6183223856123425
19040,13,5,0.3029522010789874
19043,1,7,0.5208853210240465
19046,10,5,0.5302026057699697
19050,10,5,0.5856012560725562
19054,13,0,0.5961796421512245
19057,0,0,0.4784652837986756
19060,10,5,0.6855511797676067
19064,10,2,0.5607292125706068
19065,2,0,0.4361377979879367
19068,0,0,0.6474090282332371
19071,2,0,0.5481047288593388
19075,6,5,0.4627351312494001
19078,10,5,0.676094345226241
19082,10,5,0.584407820610031
19083,2,9,0.5602075577050425
19087,4,9,0.5816647028108373
19090,1,9,0.566150781823488
19094,2,9,0.5108195407363749
19097,1,7,0.5084987708278925
19104,2,9,0.3857335733053241
19108,2,0,0.4836466080289947
19109,1,9,0.4626602827483042
19113,11,8,0.556239248973303
19117,1,8,0.5886350856692995
19121,13,0,0.6232300726930864
19124,12,9,0.7040378930762861
19128,1,8,0.5151145441393185
19129,13,0,0.4931787892993599
19133,12,9,0.7128094548104006
19136,13,0,0.6140595411663354
19140,1,8,0.5224850181865459
19144,1,8,0.7083629111186504
19147,13,8,0.4926793995070883
19151,12,6,0.5796968867063733
19153,13,0,0.5921858157954668
19156,12,9,0.6236434705845884
19160,13,0,0.5246117213041694
19164,1,7,0.4650435316626616
19167,1,9,0.5048587368068
19171,12,9,0.6626517666161249
19175,1,8,0.4951689205563657
19179,1,7,0.4768528264196519
19182,13,8,0.6018774546500988
19186,10,4,0.5778462314509004
19189,14,0,0.456951891437628
19192,1,9,0.4450453327589338
19195,12,7,0.5639074218691008
19201,12,0,0.4041870475707633
19205,1,7,0.5273824229247444
19208,13,0,0.5330139743783264
19211,13,7,0.4236424110717199
19214,11,4,0.4617805817126683
19217,1,9,0.475805196828852
19219,1,0,0.6522808513001707
19225,1,9,0.530698953410514
19228,1,7,0.5674078842194828
19231,10,9,0.5252401690773285
19234,2,7,0.461766518167397
19236,7,8,0.540957235436273
19240,1,0,0.4840418266295946
19244,6,0,0.3966923472283361
19248,2,7,0.4526440801378884
19252,1,8,0.6478504813841676
19255,13,0,0.4083575883831385
19259,10,5,0.4585485232304296
19262,2,9,0.4354223629615607
19264,5,9,0.553888241917738
19268,1,9,0.5662824384246729
19272,4,9,0.638001772765023
19276,5,9,0.5256276261516604
19279,11,9,0.565198882507401
19281,1,7,0.5259491639025808
19284,0,0,0.4278205211397744
19288,1,4,0.5408070161674602
19292,5,0,0.5272896738074535
19296,1,7,0.483867047501803
19299,10,0,0.543216870046437
19301,6,0,0.4461368279528606
19305,13,0,0.4843151049070566
19309,13,8,0.6240306185722586
19312,13,0,0.4953977023645355
19315,11,5,0.5456916368734277
19319,1,8,0.6545161383872821
19323,4,9,0.4881725669292532
19326,6,9,0.443717464035622
19330,1,0,0.7161634418900988
19333,10,5,0.6193040180514668
19337,1,0,0.6152704177973103
19338,1,9,0.5744914372865376
19341,11,5,0.3887991262789635
19344,11,2,0.4475413838623341
19351,2,0,0.4341820069313258
19354,11,5,0.3492972713941845
19357,11,2,0.4382815391526742
19360,6,7,0.5042732932257699
19366,6,7,0.5765379291379582
19370,11,2,0.5001122554667721
19372,1,9,0.6771080629273635
19375,13,9,0.3787086803001717
19379,11,5,0.4269329578052763
19383,4,9,0.5057046444485438
19385,1,0,0.4924432465264785
19389,2,0,0.48516965508094
19393,4,9,0.5249589165430502
19397,2,7,0.5021614581727006
19400,7,9,0.6033505152685874
19404,13,9,0.488426704071889
20000,7,6,0.5630652699027043
20001,9,0,0.5815571733155211
20002,10,2,0.522082089690314
20003,1,9,0.6846414431280422
20004,1,7,0.5394851235471398
20005,13,0,0.3964930548645508
20006,7,9,0.5255009098397447
20007,6,8,0.4964140608507243
20008,1,9,0.6493870268346887
20009,6,9,0.325327555810448
20010,3,5,0.5492631963233308
20011,2,0,0.6487978238621339
20012,7,4,0.5668634617225747
20013,13,0,0.4043458263089843
20014,11,2,0.5928600362849079
20015,1,9,0.5339913965219386
20016,5,8,0.486934282295558
20017,1,8,0.5150966775286183
20018,0,0,0.46908675896866
20019,1,9,0.5455208851952998
20020,1,6,0.6822708289433622
20021,4,4,0.5508013677885831
20022,5,9,0.51577205500324
20023,12,7,0.5884367656677284
20024,5,9,0.5270480842045038
20025,11,5,0.5265488494328994
20026,6,8,0.4774864170511688
20027,2,0,0.5325788085723685
20028,1,7,0.5375253977623902
20029,7,4,0.6657511078635072
20030,1,9,0.5260612017301198
20031,13,8,0.513012288841418
20032,6,7,0.5075206435294373
20033,1,9,0.5098920148382582
20034,6,0,0.5766898695081706
20035,10,4,0.5490726350345613
20036,1,7,0.5060495361155941
20037,10,5,0.4200121351478434
20038,13,0,0.7446068464291189
20039,1,8,0.5976138131561247
20040,1,9,0.7020021224594747
20041,4,9,0.5339493655734253
20042,5,9,0.5895935139906336
20043,2,5,0.4603417725313558
20044,2,0,0.446296897612343
20045,5,9,0.5582108212564687
20046,6,9,0.4551390061691449
20047,6,8,0.4812656235285138
20048,5,7,0.6753153971246035
20049,13,8,0.5652826117546581
20050,3,4,0.5057371776588903
20051,11,8,0.3659627223718922
20052,1,9,0.4936281468697496
20053,12,9,0.3757533220174029
20054,10,5,0.4758868622583277
20055,2,0,0.4815833832662413
20056,13,0,0.3274902880997729
20057,1,7,0.5129535666936396
20058,1,8,0.503086200195828
20059,5,9,0.5357493987161908
20060,5,9,0.4769479016577704
20061,2,0,0.5984651154395562
20062,13,0,0.4128796407679583
20063,1,8,0.3756494170308203
20064,13,0,0.6283055837166902
20065,13,0,0.440076922491943
20066,1,9,0.5488771353480424
20067,13,8,0.4506745275942472
20068,13,5,0.5685042911911966
20069,13,0,0.7265072618641232
20070,2,0,0.4737946572797793
20071,8,7,0.4844665351293805
20072,6,8,0.5211131340466846
20073,6,0,0.4474934730082964
20074,13,0,0.6736689915732538
20075,1,8,0.5001840014451996
20076,12,5,0.4301112739760017
20077,1,7,0.3776057922881997
20078,9,7,0.5973513138807808
20079,7,9,0.5547187080820445
20080,13,0,0.5298023835250434
20081,13,0,0.4419235369534227
20082,13,0,0.417676951154313
20083,11,5,0.5104762244616028
20084,1,7,0.3681844443544483
20085,1,8,0.4965218311996636
20086,6,9,0.5008301284558251
20087,1,8,0.4588985632362701
20088,1,6,0.5193357775595872
20089,11,1,0.5142045288517143
20090,1,8,0.6672710922871176
20091,6,8,0.4056515721132099
20092,10,9,0.5937399384985045
20093,5,0,0.6441736391077726
20094,13,0,0.4454292369104909
20095,13,0,0.6086312047330724
20096,2,9,0.4445830950597422
20097,13,7,0.533777293431019
20098,9,9,0.4274368233763287
20099,10,5,0.5797825047264411
20100,5,0,0.6287388596055687
20101,3,0,0.5089757502579804
20102,0,0,0.3945275048842957
20103,13,8,0.5982919076918889
20104,13,8,0.3823324209804009
20105,0,0,0.6213447299437856
20106,6,9,0.4444164047495491
20107,13,0,0.5836048130627407
20108,1,5,0.4837246024948791
20109,1,7,0.4456628938347796
20110,6,0,0.4232996845856879
20111,13,0,0.4052370078632781
20112,4,9,0.6114436688166113
20113,1,9,0.516235162253626
20114,1,8,0.5193619119684432
20115,13,0,0.6359969044434419
20116,1,8,0.6348932327307818
20117,10,8,0.6946880701729763
20118,10,9,0.4939227208776281
20119,13,7,0.3120590234733778
20120,1,7,0.5065891719806455
20121,4,4,0.5433753293468506
20122,12,7,0.7000367336591301
20123,1,7,0.3703083864004302
20124,1,9,0.4903381590348779
20125,1,9,0.5552988414732872
20126,11,2,0.5462684960482682
20127,13,0,0.3784366357057828
20128,1,8,0.6381598002785072
20129,1,5,0.4038937466332935
20130,14,8,0.3555512006469478
20131,7,9,0.572727977242763
20132,1,9,0.4433430960771895
20133,10,4,0.5378832539108581
20134,4,9,0.7087436520874112
20135,6,8,0.4434334056469942
20136,2,0,0.5878830774291929
20137,2,0,0.4437078129134089
20138,5,8,0.5064883025390681
20139,6,0,0.3840779905767393
20140,13,0,0.2681349473629656
20141,2,0,0.5708704031118619
20142,11,2,0.5715147557259841
20143,13,8,0.5983322714463694
20144,1,6,0.5575609778620305
20145,11,2,0.51982748403627
20146,4,9,0.609553652808795
20147,2,0,0.4552276807947194
20148,7,9,0.5426081102193555
20149,13,0,0.4563583039264471
20150,10,2,0.5420373357224282
20151,2,7,0.5460280830975436
20152,5,0,0.3560230390495646
20153,1,9,0.4537219549066866
20154,6,9,0.4244410870832669
20155,5,5,0.4189000380593413
20156,5,8,0.4737705097638199
20157,13,8,0.444199602162088
20158,1,9,0.4007889380191659
20159,9,8,0.4683348129805411
20160,5,0,0.4787602337417471
20161,4,9,0.5114963100765981
20162,0,0,0.6169968042139486
20163,9,7,0.4859879190447464
20164,7,2,0.5182965751441683
20165,4,4,0.3966487488834391
20166,1,9,0.488901002387154
20167,1,9,0.33750217579967
20168,10,5,0.5251929984480678
20169,6,8,0.5217824447284262
20170,1,8,0.497021006623759
20171,6,5,0.5926115403729011
20172,7,9,0.6252742297442712
20173,10,9,0.5527060650262674
20174,1,5,0.5204170797055743
20175,7,8,0.5903633589564079
20176,5,0,0.7320875174924469
20177,1,9,0.4629341695008172
20178,10,5,0.559252287259363
20179,12,7,0.6650309930851894
20180,1,8,0.4743469700615916
20181,1,5,0.5004894217387353
20182,1,9,0.6635488486260166
20183,5,0,0.5941527659804384
20184,6,9,0.6176724314094567
20185,6,8,0.4879535659943041
20186,5,0,0.487506500215172
20187,5,0,0.5551671290083738
20188,13,0,0.6014783021428598
20189,2,9,0.4705874232895806
20190,13,0,0.287492599288365
20191,6,8,0.4355116832786141
20192,13,0,0.4284995034425632
20193,13,0,0.617248350114808
20194,13,8,0.5326644889010808
20195,13,8,0.5775785862310193
20196,11,2,0.5313563218079429
20197,1,9,0.5320423665627985
20198,1,9,0.5493893868071772
20199,11,5,0.5080311357431706
20200,11,2,0.5365390007914206
20201,4,8,0.5209972707579658
20202,2,0,0.4873945474631952
20203,6,9,0.5968460985402576
20204,10,4,0.5172006974529835
20205,1,7,0.4940568180138926
20206,6,8,0.3855033391997139
20207,6,7,0.4503241215461364
20208,1,9,0.5508855105736026
20209,6,8,0.575304153079224
20210,3,9,0.5300974258837649
20211,13,0,0.6483231206774996
20212,1,8,0.3568944589353095
20213,10,9,0.5523810309215608
20214,1,0,0.525899107892977
20215,11,9,0.5153527666595084
20216,5,0,0.397820797750422
20217,11,9,0.4833191951512139
20218,1,7,0.5273723799774643
20219,13,9,0.5554836887555301
20220,5,0,0.6183968066958564
20221,1,9,0.497443424721823
20222,9,7,0.5818061788403771
20223,11,2,0.4714658329470172
20224,9,7,0.4976333364386068
20225,6,9,0.6218900335092491
20226,10,6,0.527391880494116
20227,1,8,0.505547295249627
20228,6,0,0.4240755965169669
20229,5,0,0.5434811242011186
20230,7,2,0.5013863835577661
20231,2,7,0.439762525589133
20232,11,2,0.5570156030800301
20233,2,7,0.5502071680992393
20234,10,5,0.5426910212767235
20235,8,7,0.5029541289158411
20236,12,5,0.399775727530487
20237,5,0,0.4429834606394261
20238,1,0,0.6311121267715614
20239,7,9,0.4268847236906535
20240,13,0,0.3974398170312528
20241,13,0,0.4537437526574137
20242,1,8,0.5651296143303457
20243,1,9,0.496769496145156
20244,9,0,0.6064160885890559
20245,1,7,0.477414444103466
20246,2,8,0.440021781607466
20247,2,0,0.4677696671547591
20248,11,5,0.5191647070038474
20249,6,9,0.4521158568377617
20250,6,9,0.5680408490310703
20251,10,9,0.4357915956336416
20252,9,7,0.5725004104430131
20253,9,6,0.5645532004649245
20254,0,0,0.6411461406059804
20255,1,9,0.4461549763404522
20256,12,5,0.3512277188240074
20257,5,0,0.44897707278513
20258,10,5,0.4988724668876697
20259,13,0,0.5232304945285489
20260,1,9,0.5184795581969887
20261,4,9,0.5378747225127332
20270,1,8,0.5043069918089071
20272,1,6,0.5922343738606316
20275,5,9,0.4953308777232511
20277,7,6,0.5426686602278317
20280,5,5,0.433155623426124
20282,5,8,0.3177259255622817
20285,9,6,0.5636107685845579
20287,5,0,0.4560704823675564
20288,9,9,0.6165850152175034
20291,6,8,0.2968122772676583
20293,5,0,0.4791711978099305
20295,1,4,0.3171838016575421
20298,10,6,0.4504866917340278
20300,9,0,0.5275067586059394
20303,1,4,0.4571337428181565
20305,1,4,0.3285349208630006
20307,1,6,0.7034178035279314
20309,5,0,0.4870992523150251
20311,9,0,0.6422800601818331
20314,5,0,0.6756287637193686
20317,1,7,0.4506270905686211
20319,5,7,0.4773250929972322
20321,3,7,0.4593010441685624
20324,0,0,0.7274253719371465
20326,5,8,0.495757479075276
20328,4,9,0.7054537881418069
20330,11,9,0.6130335152947977
20333,5,7,0.6084022797503063
20336,11,2,0.5781518900129874
20337,6,8,0.6601184456432351
20339,5,8,0.5091788801211887
20342,4,9,0.5802773398578328
20344,11,5,0.6776226988450907
20346,6,8,0.5005132921900175
20348,4,5,0.6099965300685971
20351,5,0,0.4935716722911391
20353,5,7,0.5385012946608252
20356,4,9,0.5706423170852332
20357,5,0,0.5252385203692693
20360,5,8,0.5010247921578675
20362,13,0,0.4254280764842705
20365,5,0,0.415349631462929
20367,1,9,0.3808663459568469
20369,5,7,0.3118529858027962
20371,13,0,0.5768502331403291
20374,5,0,0.6855471125170021
20376,1,8,0.4543084663319086
20377,5,8,0.4909962144334321
20379,5,7,0.4742281309801109
20381,5,7,0.6942600489500858
20383,5,7,0.5485520095721786
20386,13,8,0.5822893180870501
20388,5,8,0.5586005454775768
20390,5,0,0.498640998027257
20393,0,0,0.3053362938614916
20395,4,9,0.5644918063685451
20396,5,7,0.5219340343821317
20399,5,8,0.3692228702729779
20401,5,0,0.7682412240302777
20403,1,9,0.4802159215154744
20405,1,4,0.4003946711447351
20407,10,4,0.6337409996091079
20410,5,8,0.4775620513024198
20412,5,0,0.2868400099131863
20414,4,9,0.5631333233574849
20415,13,0,0.6739064361626959
20418,5,0,0.5031972738415538
20421,4,9,0.6819898867928316
20423,13,5,0.5850980591576241
20425,5,0,0.3723988355045802
20428,1,5,0.3472783338235684
20430,10,2,0.5062486665547974
20432,5,0,0.5692428749561868
20434,4,9,0.5705761625113698
20435,10,5,0.3251029059728162
20438,6,9,0.5283581881741337
20441,10,5,0.5192172862688091
20444,5,0,0.2761180271494838
20446,1,9,0.5031231913768741
20448,5,0,0.4824495015268955
20451,1,7,0.4548245827545537
20452,5,9,0.6245229838328673
20454,1,7,0.4080289030794061
20457,5,9,0.449307062498425
20460,1,9,0.3621860952518481
20462,10,9,0.6658131632632057
20464,6,9,0.4557904811709833
20466,5,9,0.4634694087840064
20469,1,9,0.4783322677585916
20471,1,9,0.5732019331011723
20472,5,7,0.437569821743279
20474,5,0,0.5579581183185531
20476,1,9,0.5019903902146623
20478,1,9,0.4272533017999215
20481,5,9,0.6517184120532978
20483,10,9,0.5483530574044639
20486,3,9,0.4868670467345297
20488,5,9,0.5407479985218365
20490,5,0,0.6494151580883457
20493,5,0,0.4399201551482077
20495,6,0,0.3886078554524189
20498,13,0,0.6559573457076849
20501,7,9,0.5056592658981016
20503,10,1,0.5132818895203028
20505,7,9,0.6511764920227557
20508,5,0,0.40375514537892
20510,5,0,0.2530597518803899
20512,5,9,0.4854873594764835
20514,5,0,0.5524914606799204
20516,5,5,0.6150280228355057
20519,5,9,0.5702306457085082
20522,5,8,0.3405328729628076
20524,5,0,0.4554929324629538
20526,5,0,0.3830731076372676
20528,5,9,0.7157176449627517
20530,7,9,0.6526978318870388
20532,10,9,0.4930405485679303
20534,10,9,0.666922748898639
20536,5,8,0.527313689522852
20538,10,9,0.5005924429856264
20540,0,0,0.6027339077751833
20543,0,0,0.4311484000681849
20546,5,0,0.6166989908774378
20547,1,9,0.3593767016327151
20549,5,0,0.6173962373163807
20551,5,0,0.5118949924773388
20553,6,9,0.566652841441752
20556,5,0,0.560501518851724
20558,1,9,0.5168255841173811
20560,5,8,0.294375623828415
20562,5,9,0.5344187835814734
20563,0,0,0.6673489471247648
20566,10,5,0.4885921481997422
20568,1,9,0.543493803606207
20570,5,9,0.3000987461958002
20572,1,7,0.3881703571347019
20574,13,0,0.5699261615058266
20577,1,7,0.5027196298918174
20579,10,5,0.4862031235191129
20582,5,0,0.3044376669547538
20584,10,5,0.5847589621622727
20587,1,9,0.5345389710972593
20589,13,0,0.564174357821548
20592,13,0,0.5490773387528678
20594,13,9,0.4170076520619503
20596,10,9,0.4769215671168083
20599,10,5,0.4952276404412704
20601,1,7,0.4658699140957381
20603,5,9,0.492173024151746
20606,9,0,0.3796979681494491
20609,1,7,0.345669060205285
20612,13,0,0.4193525776044419
20614,13,0,0.5736386242741094
20616,13,9,0.3128785447763803
20618,10,5,0.6667810772815456
20620,5,9,0.4710507654540752
20621,1,5,0.5359783858276556
20624,13,0,0.2705070073726521
20626,1,8,0.5250526325004592
20628,9,0,0.4326668577514147
20630,1,9,0.5306725046481356
20632,13,0,0.7193972095756132
20634,1,9,0.5170714564574269
20636,5,0,0.7196690630798168
20639,5,8,0.473773497215712
20640,6,9,0.4754381325218248
20642,6,8,0.4510773200536939
20645,9,9,0.3059577373161564
20647,1,7,0.4912545194177972
20649,9,0,0.2950470214192598
20651,0,0,0.6288598987334901
20654,13,0,0.6176022157751379
20656,10,5,0.4497785306768679
20657,1,9,0.4876434532846205
20659,5,0,0.3851268392753139
20662,1,7,0.5433378195181666
20664,5,8,0.4854546363420076
20666,5,7,0.4194555155921356
20669,5,8,0.6215617509716953
20672,10,9,0.4371342083496819
20674,5,0,0.2855916824010143
20676,1,6,0.5014199206580809
20678,1,7,0.3561986309882634
20681,1,9,0.5133613070413272
20683,0,0,0.3477686054565987
20686,1,9,0.449652793576943
20688,9,9,0.7127805454813234
20691,1,7,0.4291657436672091
20694,1,7,0.6242881268803132
20697,0,0,0.7510650136028322
20700,0,0,0.6628997658001399
20703,0,0,0.3824541963905054
20704,5,8,0.3137637647690959
20706,1,8,0.4618757105861521
20709,1,7,0.5137453600985427
20712,10,5,0.5449844882659909
20715,1,0,0.4457317310048374
20718,1,0,0.4370796786246805
20720,5,0,0.4454918636667885
20722,6,8,0.3957239953012765
20725,1,5,0.5588897896077979
20728,6,0,0.4833013457096488
20731,1,8,0.2824564374693982
20734,1,8,0.4526952266073438
20736,1,8,0.5658379700508237
20737,0,0,0.3255285796731526
20739,1,8,0.6200265230269137
20741,10,6,0.4609487408135212
20743,6,8,0.6596581423875596
20745,5,0,0.5250345233822344
20748,5,7,0.4775894782510657
20750,5,0,0.4440958893049424
20752,1,8,0.5012446894370769
20754,6,8,0.4711344031623026
20756,13,0,0.5670704840626929
20758,10,5,0.682620625773331
20760,1,7,0.5451611060222922
20763,1,8,0.3381794824440956
20765,7,9,0.554107855209599
20767,13,8,0.4535654922939591
20770,5,7,0.6033439432906913
20773,1,8,0.5106125806760407
20775,10,9,0.550411550063586
20777,1,8,0.5260083396823623
20779,1,8,0.5591292461157972
20782,0,0,0.7395224204987014
20784,5,0,0.4740121477058808
20787,10,5,0.5771773208585521
20789,10,9,0.4738550203223488
20791,4,9,0.6086565290838112
20794,2,9,0.4459353342200957
20797,1,9,0.4500458218430371
20800,2,0,0.374009080208336
20803,6,7,0.537898301955135
20806,1,9,0.394144017692012
20808,1,9,0.474998855872988
20810,6,9,0.420305697843033
20813,6,9,0.4535386058236978
20815,2,9,0.5799884823008634
20816,13,0,0.547851540506734
20819,2,7,0.4788098568393455
20821,2,9,0.3788402900790115
20823,11,9,0.5853173854634768
20826,11,1,0.5482707546218974
20828,11,2,0.4760216721599629
20830,6,9,0.5724372635375004
20833,2,0,0.5167750695446821
20835,6,0,0.4216381786608128
20837,1,7,0.6022473366920463
20840,2,9,0.543728978756942
20842,2,0,0.6561531082943247
20844,13,0,0.7542815510222052
20846,2,0,0.2947714344157434
20848,2,0,0.5324581115155227
20850,2,9,0.5540937771474612
20853,11,9,0.596196332653977
20856,13,0,0.668685498321877
20859,4,9,0.6570572456038556
20861,2,7,0.532016444069317
20864,4,9,0.5584817817910546
